,Al,Co,Cr,Cu,Fe,Mg,Mn,Ni,Si,Ti,V,Zn,Processing,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,YS,UTS,Elongation,Density
794,93.50756387,0,0,0.980875738,0,2.73937676,0,0,0,0,0,2.77218363,Solutionised + Artificially over aged,-0.011873214,0.022535169,-0.006791989,0.024512504,15.55939504,0.02106482,0.678321669,1.155347995,-0.002544707,-4.235088364,0.0301383,0.024954112,12.65132901,0.152209166,3.282928099,26.81258342,0.110415699,0.705665068,-0.005495724,28.33214798,20.55954687,1.260601502,0.126195345,79.61888626,4.276738473,2.83E-08,1.74E-08,231.3759047,79.03170567,930.6699126,164.8029891,75.61222218,23.30369849,2.28E-05,7.95E-06,505,550,10.6,2.816893504
795,93.50756387,0,0,0.980875738,0,2.73937676,0,0,0,0,0,2.77218363,Solutionised + Artificially over aged,-0.011873214,0.022535169,-0.006791989,0.024512504,15.55939504,0.02106482,0.678321669,1.155347995,-0.002544707,-4.235088364,0.0301383,0.024954112,12.65132901,0.152209166,3.282928099,26.81258342,0.110415699,0.705665068,-0.005495724,28.33214798,20.55954687,1.260601502,0.126195345,79.61888626,4.276738473,2.83E-08,1.74E-08,231.3759047,79.03170567,930.6699126,164.8029891,75.61222218,23.30369849,2.28E-05,7.95E-06,505,550,10.6,2.816893504
797,92.7737866,0,0.087779716,0.695806307,0.051081118,2.875512909,0.0519244,0,0.076177037,0.029797408,0,3.358134506,Solutionised + Artificially over aged,-0.012708126,0.02194005,-0.006848769,0.025367666,8.58359367,0.02089257,0.71193058,1.247347465,-0.002843685,-4.418963979,0.031373032,0.027102586,12.62246241,0.308352967,3.270343823,26.95611062,0.160064339,0.868428106,-0.00832061,28.50771822,20.60281944,1.261459319,0.124789213,79.56361263,4.92281418,7.91E-07,7.45E-05,229.680462,78.33675164,930.7559174,206.6967849,75.52543148,22.51723766,2.28E-05,8.12E-06,410,482.5,5.5,2.832876901
798,92.67960398,0,0.087840724,0.696290174,0.089454136,2.877512613,0.05196054,0,0.127049986,0.029818117,0,3.360469731,Solutionised + Artificially over aged,-0.012382896,0.022324525,-0.006406008,0.025967083,7.457288179,0.02100941,0.733964724,1.24736278,-0.002897015,-4.296396929,0.031701699,0.027649042,12.62079106,0.361859733,3.271231867,26.98410224,0.165122096,0.895777588,-0.008745907,28.52040812,20.53003429,1.261448571,0.124637903,79.55856578,5.000290777,1.30E-06,9.55E-05,229.5741366,78.41262919,931.4733851,215.5006514,75.57333509,22.97391769,2.28E-05,8.18E-06,410,482.5,5.5,2.834144706
799,92.37502349,0,0.08791335,0.696865711,0.179056201,2.879891163,0.104006962,0,0.254310016,0.059685578,0,3.36324753,Solutionised + Artificially over aged,-0.014152036,0.020917577,-0.007342337,0.027423309,5.085211445,0.021337854,0.792144484,1.247403734,-0.003062932,-4.072842569,0.032532975,0.02918004,12.61146644,0.562460223,3.273698412,27.08008447,0.181097443,0.988621624,-0.010189966,28.56969719,20.32863571,1.261524371,0.124080476,79.52849289,5.430341344,2.57E-06,0.000132414,229.1410803,79.82537284,933.8206888,240.3777612,75.72068367,24.03141104,2.28E-05,8.31E-06,448,517,12,2.839358797
800,92.37502349,0,0.08791335,0.696865711,0.179056201,2.879891163,0.104006962,0,0.254310016,0.059685578,0,3.36324753,Solutionised + Artificially over aged,-0.014152036,0.020917577,-0.007342337,0.027423309,5.085211445,0.021337854,0.792144484,1.247403734,-0.003062932,-4.072842569,0.032532975,0.02918004,12.61146644,0.562460223,3.273698412,27.08008447,0.181097443,0.988621624,-0.010189966,28.56969719,20.32863571,1.261524371,0.124080476,79.52849289,5.430341344,2.57E-06,0.000132414,229.1410803,79.82537284,933.8206888,240.3777612,75.72068367,24.03141104,2.28E-05,8.31E-06,448,517,12,2.839358797
801,94.02007548,0,0.11648532,0.687142929,0.030267069,2.607897342,0.015383369,0,0.050152346,0.017655843,0,2.454940298,Solutionised + Artificially over aged,-0.010371008,0.02409582,-0.00536679,0.024084624,8.726219349,0.021190099,0.642785886,1.247368069,-0.002455221,-4.232634919,0.029809519,0.024113003,12.66316102,0.262387663,3.293481655,26.87477762,0.158419258,0.747133238,-0.007606902,28.15277426,19.90293448,1.259856289,0.128667254,79.62604651,5.044572087,5.30E-07,6.61E-05,231.0283358,77.71367213,932.5647487,213.3857986,75.63513291,23.92366217,2.28E-05,8.31E-06,386,468.5,6.5,2.79835665
802,93.90685015,0,0.116480881,0.687116596,0.060531845,2.607797421,0.030765573,0,0.100300893,0.035310348,0,2.454846295,Solutionised + Artificially over aged,-0.011650607,0.023045253,-0.006081633,0.024689469,6.873741484,0.02131234,0.664397352,1.247383368,-0.002526899,-4.14537992,0.030131573,0.024682829,12.65965024,0.343160986,3.294562004,26.90791401,0.164184557,0.779272869,-0.008098056,28.17000809,19.80919098,1.259875643,0.128329483,79.61462113,5.267784862,1.03E-06,9.26E-05,230.8663892,78.40792327,933.4762246,226.1156954,75.68840459,24.32839728,2.28E-05,8.37E-06,476,545,12,2.800109786
803,93.90685015,0,0.116480881,0.687116596,0.060531845,2.607797421,0.030765573,0,0.100300893,0.035310348,0,2.454846295,Solutionised + Artificially over aged,-0.011650607,0.023045253,-0.006081633,0.024689469,6.873741484,0.02131234,0.664397352,1.247383368,-0.002526899,-4.14537992,0.030131573,0.024682829,12.65965024,0.343160986,3.294562004,26.90791401,0.164184557,0.779272869,-0.008098056,28.17000809,19.80919098,1.259875643,0.128329483,79.61462113,5.267784862,1.03E-06,9.26E-05,230.8663892,78.40792327,933.4762246,226.1156954,75.68840459,24.32839728,2.28E-05,8.37E-06,476,545,12,2.800109786
804,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,362,441.5,6.5,2.799795745
807,92.67960398,0,0.087840724,0.696290174,0.089454136,2.877512613,0.05196054,0,0.127049986,0.029818117,0,3.360469731,Solutionised + Artificially over aged,-0.012382896,0.022324525,-0.006406008,0.025967083,7.457288179,0.02100941,0.733964724,1.24736278,-0.002897015,-4.296396929,0.031701699,0.027649042,12.62079106,0.361859733,3.271231867,26.98410224,0.165122096,0.895777588,-0.008745907,28.52040812,20.53003429,1.261448571,0.124637903,79.55856578,5.000290777,1.30E-06,9.55E-05,229.5741366,78.41262919,931.4733851,215.5006514,75.57333509,22.97391769,2.28E-05,8.18E-06,410,472,5,2.834144706
808,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,375.5,448,7.57,2.799795745
809,93.6744666,0,0.124638596,0.709458913,0.050455817,2.898276982,0.025644363,0,0.075244454,0.029432618,0,2.412381659,Solutionised + Artificially over aged,-0.011768272,0.022863305,-0.006116293,0.025472608,7.160884236,0.020879234,0.710545033,1.247340082,-0.002584733,-3.983536745,0.031487347,0.026548405,12.62819368,0.33690436,3.289585491,26.875965,0.166363122,0.799890808,-0.008326675,28.15027913,19.38447497,1.260599926,0.131091214,79.59571294,5.227232882,7.81E-07,7.88E-05,230.783801,77.46821364,933.37813,219.2512691,75.60231881,24.41454862,2.27E-05,8.47E-06,383,457,6,2.795098462
810,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,375.5,448,7.57,2.799795745
812,92.7737866,0,0.087779716,0.695806307,0.051081118,2.875512909,0.0519244,0,0.076177037,0.029797408,0,3.358134506,Solutionised + Artificially over aged,-0.012708126,0.02194005,-0.006848769,0.025367666,8.58359367,0.02089257,0.71193058,1.247347465,-0.002843685,-4.418963979,0.031373032,0.027102586,12.62246241,0.308352967,3.270343823,26.95611062,0.160064339,0.868428106,-0.00832061,28.50771822,20.60281944,1.261459319,0.124789213,79.56361263,4.92281418,7.91E-07,7.45E-05,229.680462,78.33675164,930.7559174,206.6967849,75.52543148,22.51723766,2.28E-05,8.12E-06,421,493.5,6,2.832876901
813,92.67960398,0,0.087840724,0.696290174,0.089454136,2.877512613,0.05196054,0,0.127049986,0.029818117,0,3.360469731,Solutionised + Artificially over aged,-0.012382896,0.022324525,-0.006406008,0.025967083,7.457288179,0.02100941,0.733964724,1.24736278,-0.002897015,-4.296396929,0.031701699,0.027649042,12.62079106,0.361859733,3.271231867,26.98410224,0.165122096,0.895777588,-0.008745907,28.52040812,20.53003429,1.261448571,0.124637903,79.55856578,5.000290777,1.30E-06,9.55E-05,229.5741366,78.41262919,931.4733851,215.5006514,75.57333509,22.97391769,2.28E-05,8.18E-06,421,493.5,6,2.834144706
814,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,355,434.5,5,2.799795745
817,93.6744666,0,0.124638596,0.709458913,0.050455817,2.898276982,0.025644363,0,0.075244454,0.029432618,0,2.412381659,Solutionised + Artificially over aged,-0.011768272,0.022863305,-0.006116293,0.025472608,7.160884236,0.020879234,0.710545033,1.247340082,-0.002584733,-3.983536745,0.031487347,0.026548405,12.62819368,0.33690436,3.289585491,26.875965,0.166363122,0.799890808,-0.008326675,28.15027913,19.38447497,1.260599926,0.131091214,79.59571294,5.227232882,7.81E-07,7.88E-05,230.783801,77.46821364,933.37813,219.2512691,75.60231881,24.41454862,2.27E-05,8.47E-06,410.5,482.5,6.5,2.795098462
823,93.6744666,0,0.124638596,0.709458913,0.050455817,2.898276982,0.025644363,0,0.075244454,0.029432618,0,2.412381659,Solutionised + Artificially over aged,-0.011768272,0.022863305,-0.006116293,0.025472608,7.160884236,0.020879234,0.710545033,1.247340082,-0.002584733,-3.983536745,0.031487347,0.026548405,12.62819368,0.33690436,3.289585491,26.875965,0.166363122,0.799890808,-0.008326675,28.15027913,19.38447497,1.260599926,0.131091214,79.59571294,5.227232882,7.81E-07,7.88E-05,230.783801,77.46821364,933.37813,219.2512691,75.60231881,24.41454862,2.27E-05,8.47E-06,369,452,6.5,2.795098462
825,93.06275633,0,0.082362098,0.718850451,0.030674223,2.584245898,0.025983846,0,0.050826999,0.01789335,0,3.426406809,Solutionised + Artificially over aged,-0.011240396,0.023223104,-0.006034912,0.02406787,11.33970936,0.021235441,0.649685687,1.247379706,-0.002729726,-4.712417692,0.029712263,0.024769071,12.65713135,0.223874661,3.273863391,26.96060476,0.151827538,0.820720418,-0.00760882,28.53291392,21.14553137,1.260765009,0.121853647,79.59192243,4.703933807,5.37E-07,6.20E-05,230.0035194,78.71898698,930.0103233,201.2350745,75.58109513,22.16376641,2.29E-05,7.92E-06,417,489.5,8.5,2.838781746
826,92.14813644,0,0.164508093,0.942253717,0,3.519349617,0,0,0,0,0,3.225752134,Solutionised + Artificially over aged,-0.011968133,0.022436971,-0.00606263,0.027218623,11.12485899,0.020063784,0.833378095,1.155293366,-0.002979831,-4.022159629,0.034170379,0.031425601,12.55025319,0.249474027,3.260141131,26.9297031,0.178462306,0.956897584,-0.009658618,28.51259731,19.96090666,1.263213146,0.12919844,79.51139815,4.837511897,2.87E-08,2.00E-08,229.9736359,77.35224416,931.3828651,203.0451211,75.45668557,23.90900483,2.27E-05,8.31E-06,496.422504,579.159588,12,2.828100529
827,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,424,489.5,8.65,2.799795745
828,94.02007548,0,0.11648532,0.687142929,0.030267069,2.607897342,0.015383369,0,0.050152346,0.017655843,0,2.454940298,Solutionised + Artificially over aged,-0.010371008,0.02409582,-0.00536679,0.024084624,8.726219349,0.021190099,0.642785886,1.247368069,-0.002455221,-4.232634919,0.029809519,0.024113003,12.66316102,0.262387663,3.293481655,26.87477762,0.158419258,0.747133238,-0.007606902,28.15277426,19.90293448,1.259856289,0.128667254,79.62604651,5.044572087,5.30E-07,6.61E-05,231.0283358,77.71367213,932.5647487,213.3857986,75.63513291,23.92366217,2.28E-05,8.31E-06,406.5,479,9.75,2.79835665
829,94.02007548,0,0.11648532,0.687142929,0.030267069,2.607897342,0.015383369,0,0.050152346,0.017655843,0,2.454940298,Solutionised + Artificially over aged,-0.010371008,0.02409582,-0.00536679,0.024084624,8.726219349,0.021190099,0.642785886,1.247368069,-0.002455221,-4.232634919,0.029809519,0.024113003,12.66316102,0.262387663,3.293481655,26.87477762,0.158419258,0.747133238,-0.007606902,28.15277426,19.90293448,1.259856289,0.128667254,79.62604651,5.044572087,5.30E-07,6.61E-05,231.0283358,77.71367213,932.5647487,213.3857986,75.63513291,23.92366217,2.28E-05,8.31E-06,428.5,501,7.5,2.79835665
830,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,406.5,472,6.5,2.799795745
835,92.87029153,0,0,0.787751492,0.038416384,2.648050824,0.052067417,0,0.061109442,0,0,3.542312912,Solutionised + Artificially over aged,-0.011401775,0.022992632,-0.006378628,0.024505206,12.31236945,0.021191729,0.669975341,1.247377769,-0.002767034,-4.607844702,0.029983705,0.025226879,12.65310262,0.208804165,3.269596238,26.92189379,0.125353011,0.792313378,-0.006457317,28.58623832,21.24989994,1.260994247,0.121533594,79.59526691,4.352586209,6.40E-07,6.71E-05,230.0103098,79.08907724,929.1081119,177.6740058,75.54441389,21.65478473,2.29E-05,7.81E-06,541.5,606.5,9.115,2.843790263
836,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,427.5,496.5,7.57,2.799795745
837,93.38366174,0,0.124808221,0.710424484,0.12631119,2.902221336,0.077037874,0,0.200925007,0.058945374,0,2.415664771,Solutionised + Artificially over aged,-0.013917385,0.02114363,-0.007239782,0.026914501,4.844541409,0.021190435,0.766514635,1.247378927,-0.002751082,-3.797789864,0.032258883,0.027984712,12.61942062,0.53129422,3.291869554,26.96388521,0.180899271,0.885821123,-0.009659662,28.19564286,19.19552663,1.260660897,0.130239898,79.56822399,5.657062003,2.04E-06,0.000125917,230.3743957,79.08292753,935.5869871,245.0414905,75.73577481,25.32153644,2.27E-05,8.60E-06,427.5,496.5,7.57,2.799795745
839,93.06275633,0,0.082362098,0.718850451,0.030674223,2.584245898,0.025983846,0,0.050826999,0.01789335,0,3.426406809,Solutionised + Artificially over aged,-0.011240396,0.023223104,-0.006034912,0.02406787,11.33970936,0.021235441,0.649685687,1.247379706,-0.002729726,-4.712417692,0.029712263,0.024769071,12.65713135,0.223874661,3.273863391,26.96060476,0.151827538,0.820720418,-0.00760882,28.53291392,21.14553137,1.260765009,0.121853647,79.59192243,4.703933807,5.37E-07,6.20E-05,230.0035194,78.71898698,930.0103233,201.2350745,75.58109513,22.16376641,2.29E-05,7.92E-06,529.5,573.5,12.4,2.838781746
850,98.65846281,0,0.026000665,0.021274875,0.084730346,0.750919709,0.024608324,0,0.385090821,0.028243533,0,0.020668917,Solutionised + Artificially over aged,0.004862161,0.039108233,0.006415099,0.018396094,1.515106904,0.023717908,0.282628394,1.247603321,-0.000727568,-2.149921198,0.018079615,0.008483369,12.91054258,0.450354581,3.381492866,26.66328377,0.097243273,0.21085282,-0.002656547,27.02515123,8.298523141,1.251586981,0.149552247,79.92897024,6.872894637,3.88E-06,0.000379897,233.8367558,69.47175431,937.829945,370.3875272,75.99392996,27.72995091,2.29E-05,1.15E-05,240.5,261,9.15,2.693485496
859,96.56299245,0,0,1.735471123,0,1.701536432,0,0,0,0,0,0,Solutionised + Artificially over aged,-0.010612157,0.023826855,-0.006505224,0.022466083,6.714229753,0.022844494,0.573594307,1.15546571,-0.00144199,-2.856982125,0.024545146,0.016807784,12.77812122,0.202021047,3.359746521,26.75470398,0.101591661,0.470551948,-0.004332889,27.57056142,18.52324086,1.255989319,0.133925138,79.74205463,5.295466489,2.71E-08,9.90E-09,236.5873703,91.90701898,940.6554473,214.2696834,76.58322334,36.0633514,2.27E-05,8.10E-06,386,545,7.4,2.752128144
864,96.02083704,0,0,1.964308147,0,1.711910108,0.302944709,0,0,0,0,0,Solutionised + Artificially over aged,-0.013789677,0.02074217,-0.009334183,0.02335537,3.718270693,0.023217543,0.634664951,1.155490568,-0.001690977,-3.100018493,0.025008784,0.01815916,12.75422691,0.429034567,3.358356549,26.94743434,0.146734539,0.660929586,-0.007360629,27.73865114,19.09154732,1.256698505,0.129156386,79.66243238,6.427356719,3.14E-08,2.79E-07,236.2688884,100.8199066,943.3991677,240.6758704,76.8597624,36.32892033,2.27E-05,7.64E-06,448.159205,482.63299,6,2.772844643
873,91.88037681,0,0,1.132760555,0.025779354,3.080094562,0,0,0.051259477,0,0,3.82972924,Solutionised + Artificially over aged,-0.013632235,0.020868846,-0.007747629,0.026599026,14.34955929,0.020835432,0.790824912,1.247351419,-0.003048808,-4.309218671,0.032233849,0.029075925,12.5994613,0.197455057,3.255965656,26.94218586,0.126168588,0.884018221,-0.006940928,28.79296078,21.19578894,1.262624492,0.121952009,79.53824868,4.228029299,5.41E-07,5.78E-05,230.0712693,79.70992263,929.3446868,175.7861496,75.5768897,22.81458504,2.28E-05,7.85E-06,441,499,11,2.862520847
874,91.88037681,0,0,1.132760555,0.025779354,3.080094562,0,0,0.051259477,0,0,3.82972924,Solutionised + Artificially over aged,-0.013632235,0.020868846,-0.007747629,0.026599026,14.34955929,0.020835432,0.790824912,1.247351419,-0.003048808,-4.309218671,0.032233849,0.029075925,12.5994613,0.197455057,3.255965656,26.94218586,0.126168588,0.884018221,-0.006940928,28.79296078,21.19578894,1.262624492,0.121952009,79.53824868,4.228029299,5.41E-07,5.78E-05,230.0712693,79.70992263,929.3446868,175.7861496,75.5768897,22.81458504,2.28E-05,7.85E-06,441,499,11,2.862520847
